chain,project,symbol,tvlUsd,apyBase,apyReward,apy,rewardTokens,pool,apyPct1D,apyPct7D,apyPct30D,stablecoin,ilRisk,exposure,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apyMean30d,volumeUsd1d,volumeUsd7d,apyBaseInception,predictedClass,predictedConfidence,binnedConfidence
Ethereum,aave-v3,WETH,93134627,2.25203,,2.25203,,e880e828-ca59-4ec6-8d4f-27182a4dc23d,-0.14535,-0.08393,0.8144,false,no,single,,1.94338,0.02489,42,false,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,,2.04622,,,,Stable/Up,73,2
BSC,pancakeswap,USDT-WBNB,92473488,18.71,18.73076,37.44076,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,a3878e88-0c9f-49ef-adbc-da5fe048192d,1.0412,22.37083,22.21489,false,yes,multi,,13.27762,0.22695,256,false,"0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c",,,15.87196,,,,Down,88,3
Ethereum,aave-v2,LINK,88850556,0.20377,,0.20377,,c74dbae9-076e-45e2-8d09-8349c538a110,0.00426,0.00464,-0.03603,false,no,single,,0.57685,0.02051,236,false,0x514910771AF9Ca656af840dff83E8264EcF986CA,,,0.2075,,,,Stable/Up,96,3
Ethereum,frax,FPI-FRAX,88352785,0.52316,,0.52316,,a61791ea-2886-4428-991c-7181d26a6062,-0.42918,-2.55859,0.44527,true,no,multi,,0.58575,0.04505,212,false,"0x5Ca135cB8527d76e932f34B5145575F9d8cbE08E,0x853d955aCEf822Db058eb8505911ED77F175b99e",,,0.82139,,,,Stable/Up,83,3
Cronos,vvs-finance,VVS-WCRO,86603531,0.35552,19.94225,20.29777,0x2d03bece6747adc00e1a131bba1469c15fd11e03,2fca7a84-651c-440a-beb3-eced492a7bea,-0.03846,,-1.11015,false,yes,multi,,38.38649,0.77937,238,true,"0x2d03bece6747adc00e1a131bba1469c15fd11e03,0x5c7f8a570d578ed84e63fdfa7b1ee72deae1ae23",-0.00058,,20.63606,,,,Stable/Up,56.00000000000001,1
Avalanche,gmx,GLP,83598325,42.83542,0,42.83542,0x62edc0692BD897D2295872a9FFCac5425011c661,6a3ddb91-0638-4454-97c1-86dc6d59f32c,0.49657,26.88792,-39.16169,false,yes,single,,27.43433,0.44717,300,false,0x01234181085565ed162a948b6a5e88758CD7c7b8,,,28.60342,,,,Down,84,3
Polygon,aave-v2,WETH,80209641,0.06359,,0.06359,,77487d28-2994-43c3-92f2-7d62df787b70,0.00021,-0.01973,0.02572,false,no,single,,0.34264,0.1852,236,false,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,,,0.05512,,,,Stable/Up,74,2
Ethereum,goldfinch,USDC,79782188,7.77873,12.81996,20.5987,0xdab396cCF3d84Cf2D07C4454e10C8A6F5b008D2b,c89af47f-032a-4c59-bdc9-17a7f1514a3b,-0.0389,1.93705,-0.03993,true,no,single,,15.99175,0.10289,226,false,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,20.00622,,,,Down,50,1
Ethereum,balancer-v2,RETH-WETH,76485696,0.10058,1.9619,2.06247,0xba100000625a3754423978a60c9317c58a424e3d,42c02674-f7a2-4cb0-be3d-ade268838770,-0.28661,,-0.74684,false,no,multi,,3.6882,0.15199,402,false,"0xae78736cd615f374d3085123a210448e74fc6393,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.00011,,2.16509,,,,Stable/Up,74,2
BSC,ankr,ANKRBNB,75525162,,,2.55373,,76ce5019-2483-4d1b-ae06-01b890360045,0,0,-0.33509,false,no,single,,4.10236,0.14057,285,false,,,,3.05069,,,,Stable/Up,82,3
Ethereum,uniswap-v3,WETH-SETH2,74209076,0.02431,,0.02431,,987fac28-0ff4-41d8-a3db-0c39810b0a38,-0.02631,-0.07464,0.02309,false,no,multi,0.3%,1.22036,0.20013,400,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfe2e637202056d30016725477c5da089ab0a043a",-0.00307,0.00159,0.1013,16474.07258,682142.74031,,Stable/Up,83,3
BSC,venus,USDC,73298439,0.81383,0.11314,0.92697,0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63,89eba1e5-1b1b-47b6-958b-38138a04c244,-0.06998,-4.50456,-4.52941,true,no,single,,3.17016,0.09168,258,false,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,,,4.576,,,,Stable/Up,84,3
BSC,venus,WBNB,73120528,48.2316,0.08114,48.31273,0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63,747b58ab-aefd-42e1-a312-01ad5a0ab7f5,-8.84709,48.07827,48.06675,false,no,single,,2.53013,0.37571,258,false,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,,,6.11701,,,,Down,99,3
Ethereum,benddao,WETH,72546769,8.64508,2.72272,11.3678,0x0d02755a5700414B26FF040e1dE35D337DF56218,89478777-3219-40ca-9810-7eaec1ba78b0,-0.11981,2.02119,3.88088,false,no,single,,8.74707,0.06496,34,false,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,,8.83318,,,,Stable/Up,53,1
Ethereum,aave-v3,WBTC,71597835,0.03272,,0.03272,,7e382157-b1bc-406d-b17b-facba43b716e,0.00079,-0.7027,0.00887,false,no,single,,0.10518,0.00958,42,false,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,,,0.08687,,,,Stable/Up,89,3
Cronos,vvs-finance,USDT-USDC,69711826,0.24914,4.12907,4.37821,0x2d03bece6747adc00e1a131bba1469c15fd11e03,13b0db7c-491b-47d5-a2fb-e5af0a17b1d1,-0.23932,,-0.30417,true,no,multi,,3.91908,0.03531,238,false,"0x66e428c3f67a68878562e79a0234c1f83c208770,0xc21223249ca28397b4b6541dffaecc539bff0c59",-0.02092,,4.61816,,,,Down,56.00000000000001,1
Ethereum,aura,RETH-WETH,69263192,0.2,5.5033,5.7033,"0xba100000625a3754423978a60c9317c58a424e3d,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf",a4b5b995-99e7-4b8f-916d-8940b5627d70,-0.61671,0.60455,-2.76664,false,no,multi,,8.4252,0.13005,210,false,"0xae78736cd615f374d3085123a210448e74fc6393,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,,6.64584,,,,Stable/Up,63,2
Ethereum,uniswap-v3,WETH-USDT,68982243,29.33667,,29.33667,,fc9f488e-8183-416f-a61e-4e5c571d4395,-19.67113,-18.06312,6.94434,false,yes,multi,0.3%,21.69072,0.91683,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7",-2.15729,33.37738,30.98094,18481360.57475,167501100.42895,,Down,86,3
BSC,helio-protocol,BNB,68808194,,,0,,b4210a91-1140-4c3c-b69f-a20240d1596f,0,0,0,false,no,single,,0,0,134,false,,,,0,,,,,,
Ethereum,conic-finance,USDC,68805352,0.23101,16.57541,16.80642,"0x9aE380F0272E2162340a5bB646c354271c0F5cFC,0xD533a949740bb3306d119CC777fa900bA034cd52,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B",099d7bf7-e56f-46f9-8771-8721ce8872bf,0.93315,-18.2501,,true,no,single,,23.36565,0.28755,17,false,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,,,23.09194,,,,Stable/Up,55.00000000000001,1
Ethereum,sushiswap,ILV-WETH,68568872,3.64542,10.59566,14.24107,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,a951524d-177e-423b-bcf7-a172b376a08d,-2.01344,1.23526,-62.08485,false,yes,multi,,8.11337,0.76189,402,false,"0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",0,3.96757,23.39442,2282760.2787,17439224.9733,,Down,81,3
Ethereum,morpho-aave,USDC,68358599,1.17687,,1.17687,,325ad2d6-70b1-48d7-a557-c2c99a036f87,-0.40489,-0.2196,-0.73834,true,no,single,,1.61114,0.02274,159,false,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,1.94775,,,,Stable/Up,86,3
Ethereum,compound-v3,CBETH,68275050,,,0,,68e30785-53bf-49ef-892f-88b197c6bfe6,0,0,0,false,no,single,ETH-pool,0,0,54,false,0xBe9895146f7AF43049ca1c1AE358B0541Ea49704,,,0,,,,,,
Ethereum,curve,MIM-3CRV,68197434,0.46003,7.50953,7.96956,"0x090185f2135308BaD17527004364eBcC2D37e5F6,0xD533a949740bb3306d119CC777fa900bA034cd52",fb6676ba-0a45-44c8-86f6-63956956ebe1,0.05268,-14.5653,2.67545,true,no,multi,,6.4287,0.1551,403,false,"0x99D8a9C45b2ecA8864373A26D1459e3Dff1e17F3,0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490",,,6.84768,,,,Down,56.00000000000001,1
Polygon,balancer-v2,WMATIC-STMATIC,67857567,0.00688,2.37182,2.3787,0x9a71012b13ca4d3d0cdc72a177df3ef03b0e76a3,2e626dc6-0078-4ea6-932e-eabae386ddeb,0.0076,,-1.30602,false,no,multi,,4.91278,0.10857,109,false,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x3a58a54c066fdc0f2d55fc9c89f0415c92ebf3c4,0x8159462d255c1d24915cb51ec361f700174cd994",-0.00005,,3.41446,,,,Stable/Up,85,3
Ethereum,compound-v3,USDC,67777976,2.04719,0,2.04719,0xc00e94Cb662C3520282E6f5717214004A7f26888,7da72d09-56ca-4ec5-a45f-59114353e487,0.03429,0.3147,-0.16675,true,no,single,,1.86683,0.01552,165,false,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,,,1.90872,,,,Stable/Up,74,2
Ethereum,convex-finance,MIM-3CRV,66029143,0.46003,12.42051,12.88054,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",8a20c472-142c-4442-b724-40f2183c073e,0.23093,-15.17605,3.4719,true,no,multi,,10.77611,0.16965,403,false,"0x99D8a9C45b2ecA8864373A26D1459e3Dff1e17F3,0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490",,,10.02503,,,,Stable/Up,71,2
Cronos,tectonic,USDC,65145846,0.64664,1.42136,2.068,0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2,0c3c1b07-7c36-4fbb-8e71-226e02bf15c1,-0.00853,,-0.90904,true,no,single,,2.31658,0.0371,221,false,0xc21223249CA28397B4B6541dfFaEcC539BfF0c59,,,2.80166,,,,Down,54,1
Ethereum,curve,DAI-USDC-USDT-SUSD,64863331,0.39391,2.09058,2.48449,0xD533a949740bb3306d119CC777fa900bA034cd52,985b3a44-495f-4250-bde3-7b2299036e3e,-0.53542,-3.9515,-0.3199,true,no,multi,,3.44158,0.13668,403,false,"0x6B175474E89094C44Da98b954EedeAC495271d0F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51",,,3.56486,,,,Stable/Up,88,3
Ethereum,curve,WETH-CRV,61606153,1.98665,10.9569,12.94355,0xD533a949740bb3306d119CC777fa900bA034cd52,a38fc67a-62af-4ee9-a71d-8d9ac7a37bf5,-0.04422,-1.71089,-2.40391,false,yes,multi,,15.20748,0.43412,359,false,"0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD533a949740bb3306d119CC777fa900bA034cd52",,,12.65261,,,,Stable/Up,53,1
Osmosis,osmosis-dex,ATOM-OSMO,58321223,3.71744,26.03105,29.74849,"ECH,OSMO",4ced8c2d-67c4-4555-b025-be49c110ca58,-0.93459,-0.06595,-0.97633,false,yes,multi,14day,26.54847,0.40939,319,false,,,5.07877,30.73107,2969943.89737,28480799.56162,,Down,68,2
Ethereum,uniswap-v3,WBTC-WETH,57816655,0.00912,,0.00912,,d12f85a6-6684-4b8e-82bd-f47d3a052ace,-0.01067,-10.77898,-7.9091,false,yes,multi,1%,8.93601,1.04788,356,false,"0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-1.23314,6.9966,5.39126,1444.24126,19362.65917,,Stable/Up,61,1
Ethereum,curve,FXS-CVXFXS,57627150,0.13648,9.35413,9.49061,0xD533a949740bb3306d119CC777fa900bA034cd52,deb4dac6-3d01-4d1a-8d9a-47678d446033,0.4451,0.90239,3.97656,false,yes,multi,,6.35146,0.10008,244,false,"0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0xFEEf77d3f69374f66429C91d732A244f074bdf74",,,6.56318,,,,Down,63,2
Ethereum,convex-finance,WETH-CRV,57372426,1.98665,19.18344,21.17009,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",caad8223-bae8-4ef4-bdf3-c12cc55c94e3,-0.01839,-3.36547,-3.84049,false,yes,multi,,24.96202,0.44469,359,false,"0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD533a949740bb3306d119CC777fa900bA034cd52",,,20.88799,,,,Stable/Up,54,1
Ethereum,convex-finance,FXS-CVXFXS,57296038,0.13648,15.92002,16.0565,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",919bf4d2-3129-475a-8914-4e3f02d8574e,1.39805,-1.11975,0.74739,false,yes,multi,,17.69681,0.22804,235,false,"0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0xFEEf77d3f69374f66429C91d732A244f074bdf74",,,14.72794,,,,Stable/Up,53,1
Ethereum,looksrare,LOOKS,57120691,11.1984,8.4362,19.6346,"0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf4d2888d29D722226FafA5d9B24F9164c092421E",040bed9b-d848-4359-84d0-5b3e2ef00f74,-0.55545,-7.91568,-1.88796,false,no,single,Standard Staking,36.29794,0.49531,188,true,0xf4d2888d29D722226FafA5d9B24F9164c092421E,,,25.26877,,,,Down,51,1
Polygon,gains-network,GNS,56767560,6.88361,,6.88361,,dfe1c0f2-18de-4f08-a818-1b818577d32f,0.42938,0.89173,1.4248,false,no,single,,5.33762,0.06292,36,false,0xE5417Af564e4bFDA1c483642db72007871397896,,,5.13789,,,,Down,79,3
Mixin,pando-leaf,BTC,55255976,,,0,,717e962a-6251-446f-8581-005f8e85ce03,0,0,0,false,no,single,,0,0,135,false,,,,0,,,,,,
Ethereum,curve,CRV-CVXCRV,54803677,0.70835,12.39083,13.09918,0xD533a949740bb3306d119CC777fa900bA034cd52,d33bbfb6-811c-4e80-9928-b96ebd7e136c,-2.10319,-0.39614,-0.44001,false,yes,multi,,9.92818,0.10326,244,false,"0xD533a949740bb3306d119CC777fa900bA034cd52,0x62B9c7356A2Dc64a1969e19C23e4f579F9810Aa7",,,12.80364,,,,Stable/Up,51,1
Ethereum,convex-finance,CRV-CVXCRV,54276420,0.70835,20.40188,21.11024,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",f1b831a9-7763-4bad-a64e-cafc86fdb7ec,-2.35295,0.37726,-1.19663,false,yes,multi,,22.13977,0.14228,235,false,"0xD533a949740bb3306d119CC777fa900bA034cd52,0x62B9c7356A2Dc64a1969e19C23e4f579F9810Aa7",,,21.6872,,,,Down,70,2
Solana,lido,STSOL,54011978,6.88,,6.88,,caa1cb19-9e52-4823-a2a8-214cbcbc8df2,0,0.51,0.16,false,no,single,,6.13299,0.06258,322,false,,,,6.45201,,,,Down,78,3
BSC,alpaca-leveraged-yield-farming,BNB,51648327,,,35.97642,,392a0641-c3e2-460f-82a8-fabf02bddb96,-2.28602,31.19308,32.94111,false,no,single,,5.08638,0.46583,313,false,,,,6.91433,,,,Down,95,3
Ethereum,uniswap-v3,WETH-USDT,51348145,47.31297,,47.31297,,f7dd8768-77be-4f91-96d6-dd563ac23dd5,-14.00081,-135.48168,7.40539,false,yes,multi,0.05%,33.07727,1.02864,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7",-2.15729,41.31108,62.975,133119622.33588,1453812781.3187,,Down,66,2
Ethereum,compound,USDT,51293179,2.90508,0,2.90508,,57647093-2868-4e65-97ab-9cae8ec74e7d,-0.02363,-29.33999,0.78901,true,no,single,,2.46743,0.12023,403,false,0xdAC17F958D2ee523a2206206994597C13D831ec7,,,4.84442,,,,Down,51,1
Avalanche,benqi-lending,SAVAX,51146566,0.56745,2.60407,3.17152,"0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7",da5e182c-b440-4b80-ab54-c1bc94a4ffd4,0.00714,0.06413,0.07552,false,no,single,,3.88964,0.03746,223,false,0x2b2C81e08f1Af8835a78Bb2A90AE924ACE0eA4bE,,,3.18977,,,,Stable/Up,71,2
Ethereum,curve,WETH-CVX,50093704,1.20201,8.95005,10.15206,0xD533a949740bb3306d119CC777fa900bA034cd52,3e889559-f3f0-4f36-93e6-5e7d2b33ed99,0.24649,-1.61556,-1.72378,false,yes,multi,,12.85214,0.36553,359,false,"0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B",,,9.21975,,,,Stable/Up,88,3
Ethereum,convex-finance,WETH-CVX,49726184,1.20201,19.12684,20.32885,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B",25d9dc49-3182-493a-bda4-0db53b25f457,0.20215,-1.2557,-3.05115,false,yes,multi,,26.46724,0.34287,359,false,"0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B",,,19.04759,,,,Stable/Up,67,2
Ethereum,morpho-aave,WBTC,49326768,0.34595,,0.34595,,ff61171d-d7b0-4989-816c-b9bf02a15f00,0.00999,-0.37145,-0.06677,false,no,single,,0.54835,0.00973,159,false,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,,0.34309,,,,Stable/Up,92,3
Ethereum,convex-finance,DAI-USDC-USDT-SUSD,48910876,0.39391,3.97001,4.36392,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",45f74ed5-5832-4d6d-8f2c-2929b6ac5e9c,-0.55356,-4.14531,-0.49468,true,no,multi,,5.67368,0.15868,403,false,"0x6B175474E89094C44Da98b954EedeAC495271d0F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51",,,4.89577,,,,Stable/Up,67,2
BSC,pancakeswap,BTCB-BUSD,47631107,6.99,4.60622,11.59622,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0b2fde3f-330e-47e3-843e-244a96c50746,-0.90563,-1.55099,3.41944,false,yes,multi,,8.29129,0.14241,256,false,"0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56",,,9.4794,,,,Down,77,3
Ethereum,makerdao,GNO,46865735,,,0,,4c0ae107-3101-4345-b2c9-f9ca9c51fcc0,0,0,0,false,no,single,GNO-A,0,0,95,false,,,,0,,,,,,
Ethereum,curve,ALUSD-FRAXBP,45719259,0.02772,7.14299,7.17071,0xD533a949740bb3306d119CC777fa900bA034cd52,71a56b67-3123-4820-a30f-fac238de441c,0.0741,-0.05804,1.29879,true,no,multi,,4.18733,0.15072,244,false,"0xBC6DA0FE9aD5f3b0d58160288917AA56653660E9,0x3175Df0976dFA876431C2E9eE6Bc45b65d3473CC",,,6.13739,,,,Down,84,3
Ethereum,convex-finance,ALUSD-FRAXBP,45696827,0.02772,12.1515,12.17922,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",c6226295-5d9f-4d51-bc9b-280f9d6a7594,0.01249,0.76666,5.04565,true,no,multi,,6.83728,0.0954,235,false,"0xBC6DA0FE9aD5f3b0d58160288917AA56653660E9,0x3175Df0976dFA876431C2E9eE6Bc45b65d3473CC",,,8.9157,,,,Down,82,3
Cronos,tectonic,USDT,45511598,1.58526,0.30963,1.89488,0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2,b37c26c3-848f-45f0-bd75-af97f1674a4d,-0.00249,,-1.19086,true,no,single,,1.75487,0.03563,221,false,0x66e428c3f67a68878562e79A0234c1F83c208770,,,2.87864,,,,Stable/Up,59,1
Polygon,aave-v2,WBTC,45459697,0.00902,,0.00902,,592a7b4c-d2b2-425f-be53-c7daba371d21,-0.00029,0.00084,0.00186,false,no,single,,0.02583,0.00372,236,false,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,,,0.00675,,,,Stable/Up,80,3
Ethereum,curve,ETH-SETH,45323937,0.04133,3.21994,3.26127,0xD533a949740bb3306d119CC777fa900bA034cd52,72b4c5d9-500e-45d2-93e3-2aa6a47df547,0.0453,-1.56991,-1.57431,false,no,multi,,3.46885,0.16058,403,false,"0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0x5e74C9036fb86BD7eCdcb084a0673EFc32eA31cb",,,3.50466,,,,Stable/Up,65,2
Ethereum,uniswap-v2,WETH-USDT,45288020,9.85808,,9.85808,,196aa543-1881-4515-9928-577693d4fa72,-4.3558,-9.05766,-6.74703,false,yes,multi,,13.49731,0.55476,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7",-0.30815,16.69403,14.16554,4077194.31554,48464063.3483,,Down,62,1
Waves,vires-finance,USDN,45094487,5.55687,2.52489,8.08176,DSbbhLsSTeDg5Lsiufk2Aneh3DjVqJuPr2M9uU1gwy5p,c2114fbd-b853-48a3-92fc-a87deb842c90,-0.03741,1.07645,-5.36695,false,no,single,,15.02278,0.3799,252,false,,,,10.80659,,,,Stable/Up,84,3
Bitcoin,thorchain,BTC-RUNE,45075406,,,0,,ff8364e8-9cb3-4872-a9f3-2c883acb9e23,0,0,0,false,yes,multi,,5.6692,0.23893,323,false,,,,0,,,,,,
Ethereum,uniswap-v2,USDC-WETH,44640482,7.29749,,7.29749,,702fff16-4bfa-4c1f-8c02-e0ea0f5ecde6,-4.17964,-13.02184,-1.63135,false,yes,multi,,11.66197,0.57281,356,false,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.17461,11.31317,11.68117,2975009.76902,32373413.12961,,Down,57.99999999999999,1
Ethereum,looksrare,LOOKS,43162697,21.2698,,21.2698,0xf4d2888d29D722226FafA5d9B24F9164c092421E,134bd90b-be1b-496d-9fea-8b8a50fc8dbf,-0.67443,-9.9723,-2.31551,false,no,single,LOOKS Compounder,42.62454,0.63075,188,true,0xf4d2888d29D722226FafA5d9B24F9164c092421E,,,28.50299,,,,Stable/Up,64,2
Kava,kava-mint,BUSD,43045543,,,0,,93147bfc-e063-4674-a6ad-9e6762f7552b,0,0,0,true,no,single,busd-a,0,0,139,false,,,,0,,,,,,
Ethereum,frax,FXS-FRAX,42941413,11.30181,,11.30181,,9923e857-30b0-4799-95c1-1ae8821b83fe,0.1023,-0.35706,-5.21313,false,yes,multi,,6.58886,0.29385,210,false,"0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0x853d955aCEf822Db058eb8505911ED77F175b99e",,,11.30443,,,,Down,99,3
Ethereum,convex-finance,DAI-USDC-USDT,42737347,0.48442,1.42646,1.91088,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",7394f1bc-840a-4ff0-9e87-5e0ef932943a,-0.89512,-3.66868,-0.83012,true,no,multi,,1.65504,0.05264,403,false,"0x6B175474E89094C44Da98b954EedeAC495271d0F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7",,,2.61166,,,,Stable/Up,71,2
BSC,pancakeswap,USDC-BUSD,41742432,1.72,0,1.72,,c8d78e85-0c89-4c1e-9903-ee0eb52c670a,-12.33,-11.38,0.7,true,no,multi,,1.74311,0.11726,256,false,"0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56",,,3.67365,,,,Stable/Up,67,2
Ethereum,aave-v3,USDC,41030703,1.42577,,1.42577,,aa70268e-4b52-42bf-a116-608b370f9501,0.06116,1.09711,-0.45669,true,no,single,,1.67122,0.02374,42,false,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,,,1.71656,,,,Stable/Up,94,3
Ethereum,uniswap-v3,UNI-WETH,40722127,7.95195,,7.95195,,a9ee1b5f-558b-4e1d-a467-16345e64bc25,-2.21088,1.1905,-4.82309,false,yes,multi,0.3%,18.65156,0.66455,356,false,"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.05259,19.39274,9.19695,2957263.69647,19972782.97889,,Stable/Up,53,1
Ethereum,yearn-finance,DAI,39861190,,,3.63132,,7be3388a-0591-4281-a6f3-eff3217693fa,0.48777,1.45312,0.25128,true,no,single,,2.13963,0.04457,359,false,,,,2.60139,,,,Down,55.00000000000001,1
Arbitrum,uniswap-v3,WETH-GMX,39642303,6.53411,,6.53411,,5921fee6-b25f-4cd9-9cc4-fb07fe83ea89,-2.37303,0.18933,-8.18671,false,yes,multi,1%,21.10086,0.96395,356,false,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a",-0.75332,26.08519,14.85842,709663.54921,19886099.55196,,Stable/Up,75,2
Ethereum,balancer-v2,OHM-WETH,38856898,0.74512,3.83612,4.58124,0xba100000625a3754423978a60c9317c58a424e3d,ad68c6ce-699a-4c00-986f-5f92e38c1ac1,-0.57568,,3.68755,false,yes,multi,,1.47038,0.0786,115,false,"0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.13604,,2.54285,,,,Down,64,2
Ethereum,aura,OHM-WETH,38796523,1.31,9.14153,10.45153,"0xba100000625a3754423978a60c9317c58a424e3d,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf",ca8f8721-d447-40e9-8838-131effecdb83,-0.95917,1.49706,,false,yes,multi,,5.10381,0.21538,28,false,"0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,,5.23718,,,,Down,92,3
BSC,alpaca-leveraged-yield-farming,BNB-USDT,38721258,,,25.6346,,0cefd193-63ba-4afc-adf0-f34172cd02f2,0.16539,10.77279,14.35504,false,yes,multi,PancakeSwap,14.8863,0.33207,313,false,,,,13.89097,,,,Down,99,3
Ethereum,stargate,USDC,38163382,,6.58372,6.58372,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,c24d9138-51aa-48f4-a445-7f33bf7bf5fb,-0.91933,-1.67601,0.21786,true,no,single,,4.04674,0.05657,201,false,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,,,5.57236,,,,Down,80,3
